NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,TARGET
0,1,0,0,0,63000.0,426645.0,22468.5,324000.0,4,0,3,3,1,0.018634,-12209,-1572,-6348.0,-4551,0,1,0,1,1,0,15,0,1,1,6,10,0,0,0,0,0,0,1
0,1,0,1,1,112500.0,571486.5,31131.0,454500.0,7,3,3,1,1,0.022625,-8292,-166,-3062.0,-16,0,1,0,1,0,0,9,2,1,1,1,11,0,0,0,0,0,0,1
0,0,0,1,0,180000.0,187704.0,9256.5,148500.0,7,3,3,0,1,0.019689,-9105,-482,-5874.0,-1139,0,1,0,1,0,0,15,1,1,1,6,11,0,0,0,0,1,1,0
0,0,0,1,0,292500.0,254700.0,15709.5,225000.0,7,1,3,4,1,0.016612000000000002,-24006,365243,-2239.0,-4447,0,0,0,1,0,0,0,0,1,1,6,10,0,0,0,0,0,0,0
1,0,0,1,0,225000.0,675000.0,33750.0,675000.0,7,3,3,3,1,0.008019,-22794,-15632,-7959.0,-4311,0,1,0,1,1,0,0,0,1,1,5,13,0,0,0,0,0,0,0
0,1,1,1,0,135000.0,237024.0,15970.5,180000.0,6,3,1,3,1,0.020713,-9011,-100,-7897.0,-1654,0,1,0,1,0,1,15,0,2,2,2,6,0,0,0,0,0,0,0
0,1,0,1,0,225000.0,451804.5,35824.5,369000.0,7,2,3,1,1,0.01885,-16546,-1480,-2196.0,-7,0,1,0,1,0,0,11,1,1,1,1,11,0,1,1,0,1,1,0
0,1,0,0,0,157500.0,208512.0,21892.5,180000.0,7,3,0,1,1,0.022625,-14534,-3397,-3776.0,-5113,0,1,1,1,0,0,15,1,1,1,1,10,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,263686.5,15268.5,238500.0,7,2,3,1,1,0.0105,-16098,-3131,-7189.0,-4143,0,1,0,1,0,0,9,1,2,2,1,9,0,0,0,0,0,0,0
0,1,0,0,0,180000.0,1071000.0,31315.5,1071000.0,7,3,0,1,4,0.018029,-14659,-1228,-688.0,-1107,0,1,1,1,0,0,0,1,2,2,6,13,0,0,0,1,1,1,0
0,0,0,1,0,87750.0,1206954.0,35419.5,945000.0,7,1,0,1,1,0.019101,-22510,365243,-6983.0,-4765,0,0,0,1,1,0,0,1,1,1,5,10,0,0,0,0,0,0,0
0,1,0,0,2,292500.0,239850.0,25960.5,225000.0,7,3,3,1,1,0.01885,-10788,-2573,-5248.0,-3478,0,1,1,1,1,0,9,3,1,1,5,12,0,1,1,0,1,1,0
0,0,1,1,1,121500.0,288873.0,21064.5,238500.0,7,3,0,1,1,0.018029,-10203,-59,-6422.0,-2513,0,1,0,1,0,0,15,2,2,2,4,10,0,0,0,0,0,0,0
0,0,0,1,0,67500.0,622413.0,26500.5,495000.0,6,3,3,1,1,0.005002,-15076,-4917,-1725.0,-2325,0,1,0,1,1,0,4,1,2,2,4,15,0,0,0,0,0,0,0
0,0,0,1,0,180000.0,630000.0,30438.0,630000.0,7,3,0,1,1,0.030755,-17013,-7426,-3274.0,-539,0,1,0,1,0,0,4,1,1,1,6,12,0,0,0,0,0,0,0
0,0,0,0,0,90000.0,381528.0,12109.5,315000.0,7,3,0,3,1,0.018209,-9627,-189,-709.0,-2301,0,1,0,1,0,0,4,0,2,2,6,12,0,0,0,0,0,0,0
0,0,0,1,1,135000.0,781920.0,32868.0,675000.0,7,0,0,1,1,0.022625,-11631,-782,-7868.0,-2992,0,1,1,1,1,0,0,2,1,1,4,8,0,0,0,0,0,0,0
0,1,1,1,0,225000.0,481855.5,49374.0,463500.0,6,3,3,1,1,0.025164,-11996,-2907,-2562.0,-4623,0,1,0,1,0,0,7,1,1,1,0,11,0,1,1,0,1,1,0
0,1,1,0,1,270000.0,521280.0,31500.0,450000.0,7,0,3,0,1,0.019689,-13534,-1420,-1602.0,-4133,0,1,0,1,0,0,0,2,1,1,1,9,0,0,0,0,1,1,0
0,1,1,1,2,225000.0,254700.0,26874.0,225000.0,6,3,3,1,1,0.00733,-19297,-554,-7173.0,-2853,0,1,0,1,0,0,9,3,1,1,1,13,0,1,1,0,1,1,0
0,1,1,1,0,450000.0,1575000.0,55800.0,1575000.0,7,0,0,1,1,0.026392,-18213,-2363,-4627.0,-1761,0,1,1,1,1,0,11,1,1,1,6,11,0,0,0,0,0,0,0
0,0,1,1,1,112500.0,152820.0,18265.5,135000.0,7,0,3,2,1,0.003069,-10471,-1753,-4922.0,-2885,0,1,0,1,0,0,15,1,2,2,4,17,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,640080.0,31261.5,450000.0,7,2,3,1,1,0.031329,-20385,-2875,-4025.0,-3617,0,1,0,1,0,0,9,1,1,1,5,9,0,0,0,0,1,1,0
0,1,1,1,0,36000.0,284400.0,10849.5,225000.0,7,1,3,0,1,0.018209,-22078,365243,-6748.0,-4542,0,0,0,1,1,0,0,1,2,2,1,7,0,0,0,0,0,0,1
0,1,1,1,0,180000.0,407727.0,32341.5,333000.0,2,3,3,1,1,0.020713,-20317,-2334,-10946.0,-3680,0,1,0,1,0,0,0,1,2,2,5,11,0,0,0,0,1,1,0
0,0,0,0,1,171000.0,1270746.0,42124.5,1138500.0,7,2,3,1,1,0.00496,-15864,-8215,-2463.0,-2451,0,1,0,1,0,0,4,2,1,1,5,10,0,0,0,0,0,0,0
0,0,1,1,0,135000.0,247275.0,17716.5,225000.0,7,3,3,1,1,0.006852,-19997,-645,-2391.0,-3399,0,1,1,1,1,0,0,1,2,2,0,8,0,1,1,0,1,1,0
0,0,0,1,0,157500.0,545040.0,20677.5,450000.0,2,1,3,4,1,0.031329,-23444,365243,-14604.0,-4655,0,0,0,1,0,0,0,0,1,1,4,13,0,0,0,0,0,0,0
0,0,0,1,0,382500.0,450000.0,30204.0,450000.0,2,0,1,1,1,0.072508,-10442,-864,-4750.0,-243,0,1,0,1,1,1,4,1,0,0,5,18,0,0,0,0,0,0,0
0,1,0,1,0,90000.0,101880.0,10939.5,90000.0,7,3,3,1,1,0.035792000000000004,-18665,-837,-6710.0,-2210,0,1,0,1,0,0,17,1,1,1,2,12,0,0,0,0,0,0,0
0,0,0,1,0,63000.0,675000.0,19737.0,675000.0,7,1,3,4,1,0.035792000000000004,-23420,365243,-14293.0,-4749,0,0,0,1,1,0,0,0,1,1,1,8,0,0,0,0,0,0,0
0,0,1,1,0,157500.0,497520.0,28692.0,450000.0,7,0,3,3,1,0.02461,-13989,-1350,-8112.0,-4715,0,1,1,1,1,0,9,0,1,1,1,15,0,0,0,0,0,0,1
0,0,0,1,0,270000.0,545040.0,26640.0,450000.0,7,0,0,3,1,0.04622,-9324,-872,-599.0,-616,0,1,0,1,0,0,14,0,0,0,5,15,0,1,1,0,0,0,0
0,0,0,0,0,270000.0,630000.0,23274.0,630000.0,2,3,3,0,1,0.008019,-21292,-1491,-11804.0,-4059,0,1,1,1,1,1,7,1,1,1,2,16,0,1,1,0,1,1,0
1,1,0,1,0,166500.0,495000.0,24750.0,495000.0,7,0,3,1,1,0.011703,-21535,-2828,-3182.0,-4673,0,1,0,1,0,0,9,1,1,1,1,17,0,0,0,0,0,0,0
0,0,0,0,2,202500.0,787131.0,44082.0,679500.0,7,0,3,1,1,0.04622,-13080,-3429,-4198.0,-5241,0,1,0,1,0,0,7,3,0,0,3,12,0,0,0,0,1,1,0
0,1,1,1,0,76500.0,545040.0,20677.5,450000.0,7,3,3,4,1,0.031329,-20348,-7115,-1799.0,-2780,0,1,0,1,0,0,9,0,1,1,5,10,0,0,0,0,0,0,0
0,1,0,0,0,90000.0,101880.0,10827.0,90000.0,7,3,3,3,5,0.008865999999999999,-8400,-338,-4664.0,-1078,0,1,1,1,1,1,9,0,1,1,4,15,0,0,0,0,0,0,0
0,1,1,1,0,315000.0,90000.0,4504.5,90000.0,7,3,3,3,5,0.0228,-10935,-422,-5251.0,-3364,0,1,0,1,1,0,5,0,1,1,2,11,0,0,0,0,0,0,0
0,1,0,0,0,112500.0,225000.0,14647.5,225000.0,2,0,0,1,1,0.032561,-11287,-3894,-3134.0,-3950,0,1,0,1,1,0,9,1,0,0,0,14,0,0,0,0,0,0,0
0,0,0,0,0,157500.0,450000.0,17095.5,450000.0,7,3,3,1,1,0.019101,-21154,-951,-5892.0,-3720,0,1,1,1,0,0,9,1,1,1,2,13,0,0,0,0,0,0,0
0,0,0,1,0,180000.0,582804.0,25803.0,463500.0,7,2,0,2,1,0.02461,-17674,-6788,-10598.0,-1205,0,1,1,1,1,0,4,0,1,1,0,9,0,0,0,0,0,0,0
0,0,0,0,0,81000.0,640080.0,23121.0,450000.0,7,1,3,1,1,0.018801,-21419,365243,-13511.0,-4287,0,0,0,1,0,0,0,1,1,1,2,7,0,0,0,0,0,0,0
0,0,0,0,0,135000.0,1223010.0,47983.5,1125000.0,7,3,1,1,1,0.032561,-10390,-370,-8697.0,-1864,0,1,0,1,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0
0,0,0,0,0,108000.0,364896.0,23449.5,315000.0,7,1,3,4,2,0.009334,-23338,365243,-11761.0,-4820,0,0,0,1,1,0,0,0,1,1,0,14,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,481495.5,31833.0,454500.0,7,1,3,1,1,0.0105,-22759,365243,-124.0,-2596,0,0,0,1,1,0,0,1,2,2,1,12,0,0,0,0,0,0,0
0,0,0,0,0,69750.0,675000.0,20596.5,675000.0,7,1,3,1,1,0.014519999999999996,-22606,365243,-930.0,-4475,0,0,0,1,0,0,0,1,1,1,5,12,0,0,0,0,0,0,0
0,0,0,1,0,81000.0,536917.5,19282.5,463500.0,7,3,3,4,1,0.031329,-17941,-535,-13472.0,-1493,0,1,0,1,0,0,15,0,1,1,2,8,0,0,0,0,0,0,0
1,0,0,1,1,112500.0,135000.0,6750.0,135000.0,7,0,3,3,1,0.018209,-9259,-2382,-3948.0,-1918,0,1,1,1,1,0,15,1,2,2,4,11,0,0,0,0,0,0,0
0,1,0,1,0,315000.0,946503.0,42898.5,846000.0,7,3,3,1,5,0.003813,-9178,-633,-4829.0,-1622,0,1,0,1,0,0,0,1,1,1,1,10,0,1,1,0,1,1,0
0,0,0,1,0,180000.0,188685.0,14944.5,157500.0,7,3,3,4,1,0.006305,-21140,-385,-4410.0,-2820,0,1,0,1,0,0,2,0,2,2,4,3,0,0,0,0,0,0,0
1,0,0,1,0,225000.0,180000.0,9000.0,180000.0,7,0,1,0,1,0.04622,-9166,-1450,-9166.0,-547,0,1,0,1,0,1,1,1,0,0,2,16,0,0,0,0,1,1,0
0,1,1,1,1,112500.0,226908.0,11164.5,148500.0,7,3,3,1,1,0.025164,-14923,-273,-3883.0,-4003,0,1,0,1,0,0,9,2,1,1,6,9,0,1,1,0,1,1,0
1,0,0,0,0,67500.0,202500.0,10125.0,202500.0,7,0,3,1,1,0.025164,-19676,-4483,-5545.0,-3236,0,1,0,1,0,0,0,1,1,1,4,8,0,0,0,0,0,0,0
0,1,0,1,0,270000.0,1800000.0,62698.5,1800000.0,7,3,3,1,1,0.007273999999999998,-17099,-499,-5508.0,-649,0,1,0,1,0,0,9,1,1,1,5,11,0,0,0,0,0,0,0
0,0,0,1,1,157500.0,807984.0,26833.5,697500.0,7,0,3,0,1,0.031329,-17438,-3668,-10185.0,-974,0,1,0,1,0,0,15,2,1,1,6,16,0,0,0,0,0,0,0
0,0,1,1,1,360000.0,493497.0,48942.0,454500.0,7,0,0,1,1,0.006629,-14882,-436,-1140.0,-4606,0,1,0,1,0,1,4,2,1,1,1,11,0,0,0,0,0,0,0
0,0,0,0,0,315000.0,1024290.0,30078.0,855000.0,2,3,3,1,1,0.019101,-17498,-1355,-8464.0,-1050,0,1,0,1,0,0,9,1,1,1,6,16,0,0,0,0,1,1,0
0,0,0,1,0,247500.0,517788.0,19647.0,427500.0,7,1,0,1,1,0.010032,-20435,365243,-2565.0,-3916,0,0,0,1,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0
1,1,1,1,0,765000.0,1350000.0,67500.0,1350000.0,7,0,0,3,1,0.002506,-11788,-3144,-5643.0,-3962,0,1,0,1,0,0,11,0,1,1,4,7,0,0,0,1,1,0,0
0,0,0,1,0,166500.0,675000.0,24246.0,675000.0,2,3,3,1,1,0.035792000000000004,-11285,-3473,-1929.0,-3094,0,1,1,1,1,0,0,1,1,1,6,10,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,528633.0,22527.0,472500.0,7,0,3,1,1,0.0105,-19323,-571,-67.0,-2779,0,1,0,1,0,0,9,1,2,2,5,16,0,0,0,0,0,0,0
0,0,0,1,0,45000.0,448056.0,16222.5,315000.0,1,1,3,1,1,0.028663,-23195,365243,-9513.0,-4535,0,0,0,1,1,0,0,1,1,1,5,12,0,0,0,0,0,0,0
0,0,1,1,1,450000.0,808650.0,31464.0,675000.0,7,0,0,0,1,0.072508,-14768,-426,-3241.0,-3409,0,1,0,1,1,1,4,2,0,0,6,13,1,1,0,0,0,0,0
0,0,0,0,0,90000.0,531000.0,29781.0,531000.0,7,1,3,1,1,0.015221,-21909,365243,-2319.0,-4279,0,0,0,1,1,0,0,1,1,1,4,11,0,0,0,0,0,0,0
0,0,0,0,0,225000.0,906228.0,46269.0,810000.0,7,2,3,1,1,0.030755,-15013,-3282,-2347.0,-4823,0,1,1,1,0,0,4,1,1,1,0,12,0,0,0,0,0,0,0
0,0,1,1,2,112500.0,1308964.5,42354.0,1143000.0,7,3,3,1,1,0.003813,-14975,-7540,-7657.0,-4236,0,1,0,1,0,0,9,3,1,1,6,6,0,0,0,0,1,1,0
0,1,0,1,0,180000.0,942300.0,30528.0,675000.0,7,0,0,1,1,0.006305,-21552,-2672,-13057.0,-4188,0,1,0,1,1,0,0,1,2,2,6,7,0,0,0,0,0,0,0
0,1,1,1,0,360000.0,254700.0,20250.0,225000.0,7,3,3,1,1,0.018801,-18831,-1342,-8691.0,-2067,0,1,0,1,0,0,5,1,1,1,1,10,0,0,0,0,0,0,0
0,1,0,0,2,157500.0,239850.0,25447.5,225000.0,7,3,0,1,1,0.009549,-14252,-1281,-6024.0,-3427,0,1,1,1,0,0,7,3,1,1,5,10,0,0,0,1,0,1,0
0,0,1,1,1,247500.0,808650.0,26217.0,675000.0,7,3,3,4,1,0.008575,-15017,-639,-3996.0,-3979,0,1,0,1,0,0,15,1,1,1,4,12,0,0,0,0,0,0,0
0,1,1,1,0,112500.0,942300.0,30528.0,675000.0,2,3,3,1,1,0.009657,-19003,-5136,-5341.0,-2079,0,1,0,1,0,0,5,1,1,1,1,11,0,0,0,0,1,1,0
0,0,0,1,0,630000.0,900000.0,57519.0,900000.0,2,3,0,1,1,0.072508,-15023,-1481,-3.0,-2483,0,1,0,1,0,0,7,1,0,0,2,13,0,0,0,0,0,0,0
0,0,0,0,0,121500.0,302544.0,11533.5,198000.0,7,0,0,3,5,0.018029,-11223,-107,-5619.0,-3755,0,1,0,1,0,0,0,0,2,2,2,8,0,1,1,0,0,0,0
0,1,1,0,2,180000.0,640080.0,20929.5,450000.0,6,3,3,1,1,0.019101,-13754,-819,-256.0,-416,0,1,0,1,0,0,5,3,1,1,3,15,0,0,0,0,1,1,0
0,1,1,1,2,292500.0,1095817.5,43587.0,1008000.0,7,0,3,1,1,0.003069,-13299,-1559,-395.0,-4249,0,1,0,1,0,0,5,3,2,2,0,14,0,0,0,0,0,0,0
0,0,0,1,0,99000.0,518562.0,20695.5,463500.0,7,3,3,2,1,0.00702,-18929,-4145,-10610.0,-2482,0,1,0,1,0,0,16,0,1,1,6,16,0,0,0,0,0,0,0
0,1,1,1,0,247500.0,1971072.0,68643.0,1800000.0,7,3,0,1,1,0.006207,-14216,-365,-3183.0,-4423,0,1,1,1,0,0,4,1,1,1,6,14,0,0,0,0,0,0,0
0,0,0,0,0,90000.0,555273.0,14778.0,463500.0,2,2,0,1,1,0.00702,-11799,-1228,-334.0,-3678,0,1,0,1,0,0,7,1,1,1,0,14,0,0,0,0,0,0,0
0,0,0,1,1,153000.0,808650.0,26217.0,675000.0,2,3,3,3,1,0.015221,-18315,-497,-2883.0,-1862,0,1,1,1,0,0,15,1,1,1,1,10,0,0,0,0,0,0,0
1,1,1,0,2,180000.0,180000.0,9000.0,180000.0,6,3,3,0,5,0.020246,-12325,-638,-560.0,-4029,0,1,0,1,0,0,9,3,2,2,0,7,0,0,0,0,0,0,0
0,1,1,1,2,405000.0,2250000.0,59485.5,2250000.0,7,3,0,1,1,0.007114,-14966,-6158,-954.0,-4979,0,1,0,1,1,0,4,3,1,1,0,13,0,0,0,0,0,0,0
0,1,0,1,0,112500.0,178290.0,11034.0,157500.0,7,1,3,1,1,0.035792000000000004,-23721,365243,-3367.0,-5013,0,0,0,1,0,0,0,1,1,1,6,14,0,0,0,0,0,0,0
0,1,1,1,0,225000.0,888840.0,32053.5,675000.0,7,0,3,1,2,0.072508,-16719,-687,-8892.0,-240,0,1,0,1,0,0,5,1,0,0,0,17,0,0,0,0,0,0,0
0,1,0,0,0,112500.0,417024.0,25330.5,360000.0,2,1,3,3,1,0.025164,-13707,365243,-7809.0,-4436,0,0,0,1,0,0,0,0,1,1,2,10,0,0,0,0,0,0,1
0,0,0,1,0,144000.0,1417185.0,37512.0,1237500.0,7,2,3,1,1,0.006233,-22767,-2998,-10042.0,-4410,0,1,1,1,1,0,12,1,1,1,5,9,0,0,0,0,0,0,0
0,0,0,1,0,81000.0,180000.0,8658.0,180000.0,7,3,3,0,1,0.030755,-20010,-2784,-4662.0,-3196,0,1,1,1,0,0,2,1,1,1,0,14,0,0,0,0,0,0,0
0,0,0,0,0,270000.0,536917.5,28467.0,463500.0,7,1,3,1,1,0.020246,-23187,365243,-13629.0,-4573,0,0,0,1,0,0,0,1,2,2,4,11,0,0,0,0,0,0,0
0,0,0,1,0,202500.0,343683.0,16663.5,261000.0,7,1,3,2,1,0.010966,-20200,365243,-973.0,-2779,0,0,0,1,0,0,0,0,1,1,4,10,0,0,0,0,0,0,1
0,0,0,1,0,81000.0,276277.5,21825.0,238500.0,7,1,3,3,2,0.005144,-19780,365243,-11248.0,-3331,0,0,0,1,0,0,0,0,1,1,1,15,0,0,0,0,0,0,0
0,1,1,1,0,315000.0,1350000.0,39604.5,1350000.0,7,3,0,1,1,0.008575,-10615,-1496,-2119.0,-587,0,1,0,1,0,0,15,1,1,1,6,14,0,0,0,1,1,0,0
0,1,1,1,0,180000.0,450000.0,22018.5,450000.0,7,3,3,3,1,0.010643,-8598,-220,-1058.0,-1282,0,1,1,1,1,0,4,0,1,1,5,10,0,1,1,0,1,1,0
0,0,0,1,0,135000.0,468648.0,34101.0,414000.0,7,1,3,1,1,0.010006,-20846,365243,-774.0,-4153,0,0,0,1,1,0,0,1,1,1,0,8,0,0,0,0,0,0,0
0,0,0,0,0,157500.0,521280.0,26743.5,450000.0,2,3,0,1,1,0.031329,-11582,-3632,-5277.0,-1294,0,1,1,1,1,0,17,1,1,1,4,13,0,0,0,0,0,0,0
0,0,0,1,0,81000.0,454500.0,29173.5,454500.0,7,0,1,2,1,0.026392,-15781,-422,-3929.0,-4139,0,1,0,1,1,0,2,0,1,1,0,10,0,0,0,0,1,1,0
0,1,0,1,0,112500.0,454500.0,23337.0,454500.0,7,0,1,3,1,0.026392,-10547,-1897,-4480.0,-3137,0,1,0,1,0,0,5,0,1,1,0,17,0,0,0,0,0,0,0
0,0,1,0,0,180000.0,1258650.0,56277.0,1125000.0,7,3,3,1,1,0.032561,-14239,-4073,-8317.0,-5695,0,1,1,1,1,0,11,1,0,0,4,17,0,0,0,0,1,1,0
0,1,1,0,1,450000.0,1035832.5,33412.5,904500.0,7,3,0,1,1,0.009334,-19410,-5545,-1006.0,-1822,0,1,1,1,0,0,11,2,1,1,6,15,0,0,0,0,1,1,0
0,0,1,1,2,135000.0,318528.0,25294.5,252000.0,7,3,3,1,1,0.011703,-11039,-1865,-1379.0,-716,0,1,0,1,0,0,12,3,1,1,4,16,0,0,0,0,1,1,0
0,1,0,1,0,90000.0,90000.0,9351.0,90000.0,6,1,3,1,1,0.019101,-22768,365243,-4730.0,-5252,0,0,0,1,0,0,0,1,1,1,2,12,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,533304.0,27360.0,405000.0,7,3,3,3,1,0.018634,-12360,-4048,-5972.0,-4193,0,1,0,1,0,0,15,0,1,1,5,10,0,0,0,1,1,0,0
0,0,0,1,2,112500.0,792162.0,38241.0,630000.0,7,3,3,0,1,0.014464,-13552,-2418,-755.0,-1252,0,1,0,1,0,0,15,3,1,1,1,5,0,0,0,0,0,0,0
0,0,0,1,0,180000.0,755190.0,36459.0,675000.0,2,3,3,4,1,0.035792000000000004,-16129,-879,-9171.0,-4716,0,1,0,1,0,0,4,0,1,1,6,11,0,0,0,0,1,1,0
0,0,0,0,0,135000.0,521280.0,31500.0,450000.0,7,3,3,0,1,0.00963,-13284,-1765,-562.0,-729,0,1,0,1,0,0,15,1,1,1,0,17,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,454500.0,13419.0,454500.0,7,1,3,2,1,0.031329,-20434,365243,-6328.0,-17,0,0,0,1,1,0,0,0,1,1,0,9,0,0,0,0,0,0,0
0,0,0,1,3,54000.0,91692.0,9198.0,81000.0,7,3,3,1,1,0.02461,-14283,-2191,-8330.0,-3851,0,1,0,1,0,0,15,4,1,1,0,15,0,0,0,0,0,0,0
0,1,1,0,0,450000.0,900000.0,32017.5,900000.0,7,0,0,3,2,0.072508,-19082,-2299,-4345.0,-2252,0,1,0,1,1,0,11,0,0,0,1,11,0,0,0,0,0,0,0
0,0,1,1,0,472500.0,1327648.5,42957.0,1039500.0,7,3,0,1,1,0.04622,-16376,-1251,-673.0,-4310,0,1,0,1,0,1,7,1,0,0,6,16,0,0,0,0,1,1,0
0,1,0,1,0,112500.0,117162.0,12433.5,103500.0,7,3,3,2,1,0.01885,-18302,-136,-4005.0,-1281,0,1,0,1,0,0,9,0,1,1,4,11,0,0,0,0,1,1,1
0,0,1,1,2,90000.0,688500.0,20259.0,688500.0,2,3,0,1,1,0.025164,-12982,-2850,-3476.0,-5139,0,1,0,1,0,0,4,3,1,1,2,8,0,0,0,0,0,0,0
0,0,0,0,1,67500.0,450000.0,30442.5,450000.0,7,3,0,1,1,0.030755,-13455,-4971,-5851.0,-4246,0,1,0,1,0,0,11,2,1,1,4,19,0,0,0,0,1,1,0
0,0,1,1,0,90000.0,1224990.0,35946.0,877500.0,7,3,0,1,1,0.007305,-19998,-2082,-393.0,-3499,0,1,0,1,0,0,5,1,2,2,6,6,0,0,0,0,0,0,0
0,1,0,1,0,180000.0,629325.0,26793.0,562500.0,7,3,3,1,1,0.035792000000000004,-15438,-936,-7215.0,-4030,0,1,0,1,0,0,9,1,1,1,3,12,0,0,0,0,0,0,0
0,0,0,1,1,90000.0,157914.0,17136.0,139500.0,7,3,3,1,1,0.01885,-8650,-296,-832.0,-1314,0,1,0,1,0,0,4,2,1,1,1,13,0,0,0,1,1,0,0
0,0,0,1,1,157500.0,1724220.0,47542.5,1350000.0,7,3,3,0,1,0.022625,-19642,-6684,-2495.0,-3101,0,1,0,1,1,0,9,2,1,1,0,13,0,0,0,0,0,0,0
0,0,0,0,0,90000.0,495000.0,25272.0,495000.0,7,3,3,1,1,0.010556,-10347,-1276,-2127.0,-2163,0,1,1,1,1,0,16,1,2,2,6,20,0,0,0,0,0,0,0
0,0,0,1,1,157500.0,472500.0,45454.5,454500.0,7,3,3,0,1,0.019689,-16048,-3879,-10146.0,-4217,0,1,0,1,0,0,15,2,1,1,1,11,0,0,0,0,0,0,0
0,0,0,1,1,202500.0,280170.0,30303.0,247500.0,7,2,3,2,2,0.072508,-17860,-1565,-11928.0,-1400,0,1,0,1,1,0,12,1,0,0,6,18,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,450000.0,16294.5,450000.0,7,0,3,2,1,0.035792000000000004,-16462,-4690,-3290.0,-15,0,1,0,1,0,0,0,0,1,1,2,10,0,0,0,0,1,1,0
1,0,0,1,0,112500.0,405000.0,20250.0,405000.0,7,0,3,1,1,0.035792000000000004,-19345,-2418,-13244.0,-2891,0,1,0,1,0,0,15,1,1,1,0,11,0,0,0,0,0,0,0
0,0,0,1,1,67500.0,817560.0,30951.0,675000.0,7,1,3,1,1,0.035792000000000004,-21401,365243,-3940.0,-4642,0,0,0,1,0,0,0,2,1,1,4,13,0,0,0,0,0,0,0
0,1,0,1,0,81000.0,312840.0,22891.5,247500.0,7,3,3,1,1,0.01885,-8038,-609,-8038.0,-727,0,1,0,1,0,1,7,1,1,1,4,17,0,0,0,1,1,0,1
0,0,0,1,0,40500.0,127350.0,7438.5,112500.0,2,1,3,1,1,0.00733,-23903,365243,-12295.0,-4332,0,0,0,1,0,0,0,1,1,1,0,11,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,269550.0,11416.5,225000.0,7,1,3,0,1,0.009549,-20171,365243,-240.0,-3555,0,0,0,1,0,0,0,1,1,1,4,16,0,0,0,0,0,0,0
0,0,0,0,0,148500.0,805536.0,32076.0,720000.0,1,2,3,1,1,0.00496,-18715,-6991,-8455.0,-2255,0,1,0,1,1,0,3,1,1,1,4,16,0,0,0,1,1,0,0
0,0,0,1,0,144000.0,456273.0,23296.5,346500.0,7,1,3,4,1,0.010147,-23054,365243,-3975.0,-4748,0,0,0,1,0,0,0,0,1,1,6,10,0,0,0,0,0,0,0
0,0,0,1,2,202500.0,598486.5,25290.0,454500.0,7,3,3,1,1,0.00823,-11693,-3158,-2746.0,-3310,0,1,0,1,0,0,15,3,1,1,3,12,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,942300.0,27679.5,675000.0,7,3,0,2,1,0.030755,-16832,-5544,-8718.0,-379,0,1,0,1,0,0,9,0,1,1,0,9,0,0,0,0,0,0,0
0,0,0,1,0,144000.0,446931.0,16978.5,369000.0,7,0,3,1,1,0.00702,-19501,-10988,-8368.0,-3013,0,1,0,1,0,0,9,1,1,1,2,13,0,0,0,0,1,1,0
0,1,0,1,1,171000.0,1009566.0,36391.5,904500.0,7,3,3,1,1,0.025164,-18767,-2046,-6555.0,-2317,0,1,1,1,0,0,0,2,1,1,0,8,0,0,0,0,0,0,1
0,1,1,0,2,247500.0,521280.0,27423.0,450000.0,7,3,0,1,1,0.008865999999999999,-12191,-3298,-1371.0,-3948,0,1,0,1,0,0,0,3,1,1,5,17,0,0,0,0,1,1,0
1,1,1,1,3,607500.0,1350000.0,67500.0,1350000.0,7,0,0,1,1,0.032561,-13530,-3269,-987.0,-4360,0,1,0,1,0,0,11,4,0,0,4,10,0,0,0,0,0,0,0
0,0,1,1,2,135000.0,830214.0,24273.0,693000.0,7,3,0,1,1,0.030755,-11523,-3443,-37.0,-4059,0,1,0,1,0,0,4,3,1,1,4,12,0,0,0,0,0,0,0
